freq(GHz)  ch1  ch2  ch3  ch4  ch5  ch6  ch7  ch8 
     11.8411589  17551.1054688  30280.7578125  21033.4667969  34431.0234375  26969.4628906  46334.0078125   7825.1513672  27259.7187500
     11.8531475  22739.6328125  29538.2187500  24981.7792969  31462.4160156  41649.0273438  43853.7343750  18729.3085938  28919.3125000
     11.8651352  18956.6093750  24684.8164063  20358.8984375  25640.2929688  35623.3476563  37509.0820313  15765.6230469  24170.6171875
     11.8771229  18678.0585938  24326.9394531  20022.4433594  25216.5566406  35172.0507813  37033.8984375  15546.1191406  23820.4375000
     11.8891106  18646.0742188  24285.2812500  19988.1582031  25173.3750000  35111.8203125  36970.4765625  15519.4970703  23779.6445313
     11.9010992  17320.3574219  22606.2421875  18200.4687500  22921.9335938  33324.5273438  35088.5742188  14535.5537109  22137.9257813
     11.9130869  17853.8730469  22451.0000000  20486.3730469  23998.4238281  34630.1679688  35060.3242188  20035.6386719  22831.9531250
     11.9250755  20526.3613281  25998.7539063  22066.4960938  25849.4316406  42337.1406250  42863.0273438  23142.9023438  26410.6875000
     11.9370632  20491.5664063  25954.6796875  22029.0839844  25805.6054688  42265.3867188  42790.3789063  23103.6738281  26365.9179688
     11.9490509  20460.7207031  25915.6132813  21995.9218750  25766.7617188  42201.7656250  42725.9687500  23068.8964844  26326.2304688
     11.9610386  17322.8007813  21832.0488281  19488.8476563  22829.8886719  34258.9804688  34684.5234375  19467.9199219  22194.8691406
     11.9730272  17976.5390625  21591.8046875  18312.2128906  21492.6093750  34162.6328125  33041.9335938  19275.9667969  20753.4980469
     11.9850149  15396.2197266  18568.6484375  15112.2255859  17736.8613281  30418.5292969  29420.6562500  16541.8808594  17837.1601563
     11.9970036  15381.6503906  18551.0781250  15097.9208984  17720.0722656  30389.7519531  29392.8222656  16526.2285156  17820.2812500
     12.0089912  15364.9140625  18530.8925781  15081.5019531  17700.8007813  30356.6699219  29360.8261719  16508.2460938  17800.8906250
     12.0209789  13411.5312500  16217.2128906  12847.1718750  15078.4208984  27140.4921875  26250.1542969  14427.6748047  15572.5273438
     12.0329666  13645.0605469  12589.8906250  12023.3974609  11534.8750000  28537.9433594  26368.6816406  15373.6503906  15158.8808594
     12.0449543  13621.7910156  12568.4208984  12002.8935547  11515.2041016  28489.2792969  26323.7148438  15347.4335938  15133.0312500
     12.0569429  12966.3066406  11983.2167969  11628.6152344  11156.1328125  26725.3457031  24693.8652344  14592.1005859  14389.4667969
     12.0689316  12943.2324219  11961.8925781  11607.9179688  11136.2763672  26677.7929688  24649.9277344  14566.1328125  14363.8603516
     12.0809193  13391.2148438  12220.6328125  10398.4433594   9975.9433594  30715.9433594  28381.1230469  15203.5097656  14982.7324219
     12.0929070  13366.7128906  12198.2724609  10379.4169922   9957.6904297  30659.7421875  28329.1933594  15175.6923828  14955.3193359
     12.1048946  13416.9707031   6688.7226563  10874.3115234   4545.7026367  32283.3085938  24339.6250000  15456.7568359  11445.2089844
     12.1168833  11972.4609375   6075.9931641  10368.9316406   4334.4428711  27246.4550781  20542.1484375  13689.4921875  10225.4960938
     12.1288710  11781.8261719   5979.7675781  10207.0546875   4266.7749023  26805.0488281  20209.3535156  13471.0175781  10062.7392578
     12.1408596   9486.4921875   4608.3515625   6939.5380859   2900.8803711  24583.6777344  18534.5781250  11044.8574219   8078.2661133
     12.1528473   9472.9042969   4601.7504883   6929.5981445   2896.7253418  24548.4628906  18508.0292969  11029.0371094   8066.6948242
     12.1648350   9628.2568359   1599.8332520   7902.1606445   1093.3660889  23814.2851563   9227.2099609  11136.6152344   3717.0136719
     12.1768227   8902.0585938   1483.6051025   7413.8457031   1025.8013916  21834.0722656   8459.9462891  10288.2343750   3450.0532227
     12.1888113   8887.2382813   1481.1352539   7401.5029297   1024.0936279  21797.7246094   8445.8623047  10271.1074219   3444.3098145
     12.2007990  10554.5996094   1748.0065918   8522.9306641   1179.2576904  26343.8886719  10207.3427734  12218.9804688   4057.2851563
     12.2127876  10538.2578125   1745.3001709   8509.7324219   1177.4315186  26303.1074219  10191.5419922  12200.0634766   4051.0029297
     12.2247753  11559.8144531    976.1276855   9044.5683594    408.2979431  31812.9511719   4469.9902344  15286.1347656   1938.2498779
     12.2367630  10415.4277344    882.4733887   8430.9023438    380.5953064  28254.7187500   3970.0280762  13775.7138672   1763.7543945
     12.2487507  10403.3300781    881.4483643   8421.1093750    380.1532288  28221.9003906   3965.4169922  13759.7128906   1761.7058105
     12.2607393  14143.3974609   1189.7641602  10638.1074219    480.2348938  39544.0468750   5556.2749023  18698.1992188   2345.0371094
     12.2727280  14126.6816406   1188.3579102  10625.5292969    479.6670837  39497.3125000   5549.7084961  18676.1015625   2342.2651367
     12.2847157  14376.8437500    899.7276611   9252.6318359     90.0986404  40219.0664063   2008.7615967  18061.4140625   1245.2573242
     12.2967033  18230.4277344   1120.2834473  14279.2568359    139.0460205  44758.0976563   2235.4658203  22710.5312500   1607.4302979
     12.3086910  18204.3203125   1118.6791992  14258.8027344    138.8468475  44694.0117188   2232.2651367  22678.0078125   1605.1281738
     12.3206787  14357.4375000    889.2689209  10382.4482422    101.1003647  37365.0898438   1866.2182617  17950.8710938   1256.3125000
     12.3326674  14331.1796875    887.6425781  10363.4570313    100.9154358  37296.7617188   1862.8056641  17918.0410156   1254.0148926
     12.3446550  12766.6875000    747.0191650   9802.7626953     19.3122177  33373.8984375    438.2936707  13473.0039063    788.8629150
     12.3566437  19334.0039063   1082.1235352  18011.2031250     35.4834976  42717.0820313    560.9960938  20153.5625000   1160.3608398
     12.3686314  19298.2109375   1080.1199951  17977.8632813     35.4178162  42637.9843750    559.9573364  20116.2500000   1158.2126465
     12.3806190  21722.1093750   1229.1315918  19376.6464844     38.1735268  50117.2343750    658.1810913  22710.7812500   1312.9970703
     12.3926077  21682.6093750   1226.8964844  19341.4160156     38.1041222  50026.0859375    656.9840088  22669.4824219   1310.6093750
     12.4045954  21644.2851563   1224.7279053  19307.2246094     38.0367584  49937.6796875    655.8229370  22629.4140625   1308.2928467
     12.4165840  24673.0117188   1370.9089355  25782.7363281      0.0000000  55375.5976563    263.1238403  24005.4199219   1404.4575195
     12.4285717  24641.3359375   1369.1489258  25749.6367188      0.0000000  55304.5078125    262.7860413  23974.6015625   1402.6544189
     12.4405594  21894.3710938   1238.8558350  20099.7187500      0.0000000  54472.6796875    258.8334961  21370.0195313   1261.1350098
     12.4525471  21863.6992188   1237.1202393  20071.5664063      0.0000000  54396.3593750    258.4708557  21340.0820313   1259.3681641
     12.4645348  21831.5000000   1235.2985840  20042.0019531      0.0000000  54316.2656250    258.0902710  21308.6562500   1257.5136719
     12.4765234  21323.9648438   1134.9644775  23352.8554688      0.0000000  49690.3242188     94.9953079  22104.8242188   1155.0184326
     12.4885120  21289.4414063   1133.1269531  23315.0546875      0.0000000  49609.8671875     94.8414841  22069.0390625   1153.1485596
     12.5004997  23810.5605469   1264.3154297  26909.3535156      0.0000000  54054.8632813    103.3391953  24720.9707031   1288.4035645
     12.5124874  23777.7890625   1262.5751953  26872.3007813      0.0000000  53980.4921875    103.1970139  24686.9453125   1286.6302490
     12.5244751  23745.3320313   1260.8518066  26835.6210938      0.0000000  53906.8085938    103.0561523  24653.2500000   1284.8740234
     12.5364637  27491.8007813   1389.8502197  33248.7851563      0.0000000  61309.0820313     45.1621628  33297.1562500   1410.8105469
     12.5484514  27452.2109375   1387.8488770  33200.8867188      0.0000000  61220.8281250     45.0971527  33249.2070313   1408.7789307
     12.5604401  26125.6152344   1325.9052734  28411.8398438      0.0000000  63423.4023438     46.7196388  31344.0683594   1340.0252686
     12.5724277  26084.9433594   1323.8413086  28367.6074219      0.0000000  63324.6679688     46.6469078  31295.2695313   1337.9390869
     12.5844154  26042.5039063   1321.6875000  28321.4550781      0.0000000  63221.6445313     46.5710144  31244.3554688   1335.7623291
     12.5964031  27040.0214844   1254.6630859  30570.8535156      0.0000000  57537.4921875     23.0875282  35722.7968750   1269.4589844
     12.6083918  26989.4648438   1252.3173828  30513.6796875      0.0000000  57429.9453125     23.0443726  35656.0078125   1267.0854492
     12.6203794  24710.2265625   1153.3273926  25332.2500000      0.0000000  56665.3593750     22.7375755  32524.9003906   1162.1613770
     12.6323681  22898.8378906   1072.0731201  22208.8359375      0.0000000  54497.9179688     21.8678665  30082.3164063   1077.9804688
     12.6443558  22857.1289063   1070.1204834  22168.3691406      0.0000000  54398.6796875     21.8280468  30027.5234375   1076.0169678
     12.6563435  30362.9335938   1211.7587891  29180.3906250      0.0000000  59896.1992188     13.7320690  36837.8320313   1229.2617188
     12.6683311  30310.7265625   1209.6752930  29130.1953125      0.0000000  59793.2343750     13.7084627  36774.4921875   1227.1479492
     12.6803198  33499.2304688   1332.3751221  33160.5234375      0.0000000  64555.0937500     14.8001881  40575.8046875   1353.2236328
     12.6923084  33445.6835938   1330.2453613  33107.5195313      0.0000000  64451.9062500     14.7765303  40510.9492188   1351.0607910
     12.7042961  33402.0859375   1328.5113525  33064.3632813      0.0000000  64367.8906250     14.7572689  40458.1406250   1349.2995605
     12.7162838  32169.3984375   1276.0461426  32573.7695313      0.0000000  60838.2929688     13.9480572  38914.3437500   1297.2285156
     12.7282715  35152.7734375   1277.0014648  32391.9277344      0.0000000  66051.6562500      8.0422783  37007.5742188   1293.5454102
     12.7402592  32272.4765625   1162.1574707  30972.2167969      0.0000000  58132.4921875      7.0780616  33784.1171875   1179.4011230
     12.7522478  32238.0878906   1160.9191895  30939.2128906      0.0000000  58070.5468750      7.0705194  33748.1171875   1178.1444092
     12.7642355  32203.1718750   1159.6617432  30905.7031250      0.0000000  58007.6523438      7.0628614  33711.5664063   1176.8684082
     12.7762241  28780.8242188   1042.4895020  26887.5585938      0.0000000  53333.1484375      6.4937062  30242.5527344   1056.6457520
     12.7882118  25449.3320313   1040.0747070  25616.9570313      0.0000000  58954.9023438      4.2583580  28074.3828125   1053.6513672
     12.8001995  29257.7109375   1198.7023926  28834.8828125      0.0000000  69009.8046875      4.9846311  32250.3750000   1213.3132324
     12.8121881  29211.8046875   1196.8215332  28789.6308594      0.0000000  68901.5390625      4.9768109  32199.7695313   1211.4094238
     12.8241758  29164.4296875   1194.8806152  28742.9335938      0.0000000  68789.8125000      4.9687414  32147.5507813   1209.4448242
     12.8361645  28904.7285156   1168.0416260  31827.3613281      0.0000000  61488.4140625      4.4413557  31998.1230469   1187.8884277
     12.8481522  27451.3906250   1168.7603760  31885.2421875      0.0000000  65520.5507813      7.7396288  33177.8828125   1187.4201660
     12.8601398  23027.8789063    980.3993530  27466.7382813      0.0000000  53776.7460938      6.3523893  27914.7500000    997.0429688
     12.8721275  22984.9179688    978.5703125  27415.5058594      0.0000000  53676.4023438      6.3405366  27862.6738281    995.1828613
     12.8841152  22785.9941406    970.0754395  27857.2988281      0.0000000  52092.6250000      6.1534524  27700.0078125    987.4792480
     12.8961039  22206.9375000    945.3459473  29181.8339844      0.0000000  47418.8867188      5.6013660  27230.9472656    965.1060181
     12.9080925  22398.5917969    940.4588623  27530.1621094      0.0000000  45160.6835938      4.5454116  30387.7363281    960.3811035
     12.9200802  26602.0390625   1126.4218750  29178.5683594      0.0000000  60397.0937500      6.0789523  36144.2460938   1144.9953613
     12.9320679  26557.7070313   1124.5446777  29129.9433594      0.0000000  60296.4453125      6.0688219  36084.0156250   1143.0872803
     12.9440556  26514.8496094   1122.7299805  29082.9375000      0.0000000  60199.1406250      6.0590286  36025.7812500   1141.2426758
     12.9560442  21082.7890625    882.8525391  26789.2070313      0.0000000  40823.5781250      4.1088829  28589.2167969    902.8717041
     12.9680319  21050.9785156    881.5203857  26748.7929688      0.0000000  40761.9687500      4.1026821  28546.0800781    901.5093994
     12.9800196  24208.3769531   1032.7216797  27092.5019531      0.0000000  46329.6875000      4.4206648  31879.4062500   1048.7873535
     12.9920082  24172.8398438   1031.2056885  27052.7285156      0.0000000  46261.6757813      4.4141750  31832.6054688   1047.2478027
     13.0039959  24135.4316406   1029.6099854  27010.8535156      0.0000000  46190.1132813      4.4073467  31783.3437500   1045.6271973
     13.0159836  22136.9218750    944.0491333  24825.7519531      0.0000000  42258.5156250      4.0322037  29151.2539063    958.8409424
     13.0279722  22106.3320313    942.7445068  24791.4589844      0.0000000  42200.0976563      4.0266294  29110.9746094    957.5159912
     13.0399599  22427.7226563    942.9029541  25928.8222656      0.0000000  39813.3906250      6.4856596  23781.1582031    962.2045898
     13.0519485  22399.7421875    941.7265625  25896.4746094      0.0000000  39763.7187500      6.4775677  23751.4882813    961.0041504
     13.0639362  22372.8027344    940.5939941  25865.3281250      0.0000000  39715.8984375      6.4697771  23722.9238281    959.8483276
     13.0759239  20240.9804688    856.7689209  22397.9589844      0.0000000  37971.1835938      6.1855607  21435.1171875    872.3551636
     13.0879116  20215.9101563    855.7077637  22370.2148438      0.0000000  37924.1640625      6.1779013  21408.5683594    871.2747803
     13.0999002  18944.4960938    789.9802856  27055.8535156      0.0000000  27645.0683594      4.4171214  17809.7539063    812.2642212
     13.1118889  18913.1230469    788.6719971  27011.0468750      0.0000000  27599.2871094      4.4098063  17780.2617188    810.9190674
     13.1238766  18881.0371094    787.3340454  26965.2226563      0.0000000  27552.4648438      4.4023252  17750.0957031    809.5433350
     13.1358643  13530.5732422    575.2434082  17503.7226563      0.0000000  23421.0917969      3.7422154  12839.9150391    588.0264893
     13.1478519  13506.6445313    574.2260742  17472.7714844      0.0000000  23379.6621094      3.7355959  12817.2070313    586.9865723
     13.1598396  13034.3867188    673.6448975  17102.4121094      0.0000000  18876.2656250      3.3191292  14572.6093750    688.5460205
     13.1718283  13010.6416016    672.4177246  17071.2519531      0.0000000  18841.8828125      3.3130836  14546.0605469    687.2916260
     13.1838160  12987.0068359    671.1962280  17040.2402344      0.0000000  18807.6542969      3.3070650  14519.6376953    686.0430908
     13.1958046  13220.6328125    682.9801636  17414.3339844      0.0000000  19044.3242188      3.3486803  14792.1708984    698.2401123
     13.2077923  13203.1562500    682.0773926  17391.3183594      0.0000000  19019.1445313      3.3442526  14772.6171875    697.3171387
     13.2197800   9562.3925781    573.4881592  13149.4121094      0.0000000  12683.8876953      1.3751216  11923.8369141    586.2985840
     13.2317686   9549.4882813    572.7142334  13131.6738281      0.0000000  12666.7626953      1.3732649  11907.7470703    585.5074463
     13.2437563   9536.4726563    571.9336548  13113.7714844      0.0000000  12649.5019531      1.3713937  11891.5166016    584.7093506
     13.2557440   9193.5625000    555.5443726  13744.5419922      0.0000000  11002.0859375      1.1927893  11816.9785156    570.2090454
     13.2677326   9180.7724609    554.7714844  13725.4208984      0.0000000  10986.7792969      1.1911299  11800.5390625    569.4157715
     13.2797203   8935.4980469    542.5980225  14057.6689453      0.0000000   9937.0878906      1.0773277  11709.1347656    558.3400879
     13.2917080   9359.9941406    539.1977539  14524.1376953      0.0000000  11157.2578125      2.3299606  11707.1855469    559.1303711
     13.3036957   9345.6943359    538.3740234  14501.9492188      0.0000000  11140.2128906      2.3264010  11689.2988281    558.2761841
     13.3156843   8026.8725586    461.5906372  12995.0644531      0.0000000   8774.9628906      1.8324680  10014.2763672    479.9060669
     13.3276730   8015.1640625    460.9172974  12976.1083984      0.0000000   8762.1630859      1.8297950   9999.6679688    479.2060547
     13.3396606   7764.3520508    446.6592407  12460.1816406      0.0000000   8649.5019531      1.8062681   9691.9462891    464.1269226
     13.3516483   8881.5957031    446.8783569  14670.0117188      0.0000000  10726.1259766      2.2980883  10723.3310547    462.7527466
     13.3636360   8869.4755859    446.2685242  14649.9873047      0.0000000  10711.4970703      2.2949541  10708.6992188    462.1212769
     13.3756247   8291.4453125    419.6040649  13302.9179688      0.0000000  10756.9599609      2.3046947  10129.1621094    433.6264038
     13.3876123   8276.5625000    418.8508301  13279.0429688      0.0000000  10737.6435547      2.3005559  10110.9785156    432.8480225
     13.3996000   6526.7124023    341.2443237   8696.1347656      0.0000000  11832.3085938      2.5350897   8508.9072266    348.6741333
     13.4115887   7174.6210938    340.3081055   8584.0634766      0.0000000  11793.2675781      2.9642794   8769.6240234    348.3779907
     13.4235764   7160.6582031    339.6458130   8567.3603516      0.0000000  11770.3125000      2.9585097   8752.5566406    347.7000122
     13.4355640  10629.9472656    502.4456482  14621.8417969      0.0000000  14552.6562500      3.6578615  13086.3574219    518.1934204
     13.4475527  10609.3544922    501.4722900  14593.5097656      0.0000000  14524.4736328      3.6507778  13061.0058594    517.1895752
     13.4595404  11680.4492188    552.0863037  16081.3906250      0.0000000  15968.4990234      4.0137386  14380.3261719    569.4193115
     13.4715290  11845.0527344    549.1090088  13807.8632813      0.0000000  12720.2832031      2.1716030  12742.3115234    567.5039063
     13.4835167  11826.8671875    548.2659302  13786.6640625      0.0000000  12700.7529297      2.1682689  12722.7480469    566.6325684
     13.4955044  12827.1445313    597.2862549  14218.5458984      0.0000000  14935.7031250      2.5498188  13731.6757813    615.7108154
     13.5074921  12808.7636719    596.4304199  14198.1718750      0.0000000  14914.3017578      2.5461650  13711.9990234    614.8285522
     13.5194798  12516.3613281    583.2300415  13759.0429688      0.0000000  14755.6718750      2.5190840  13388.4609375    600.9738770
     13.5314684  10719.8593750    583.3131714  12570.4355469      0.0000000  12009.2861328      3.8691814  12068.4589844    601.8243408
     13.5434570  10702.8593750    582.3881226  12550.5009766      0.0000000  11990.2412109      3.8630455  12049.3203125    600.8699951
     13.5554447  11460.9375000    635.0802002  12188.4326172      0.0000000  14897.5498047      4.7997293  12861.4521484    651.6298218
     13.5674324  11441.5058594    634.0034180  12167.7675781      0.0000000  14872.2919922      4.7915916  12839.6464844    650.5250244
     13.5794201  11866.1464844    663.3551025  11982.8857422      0.0000000  16471.3339844      5.3067746  13295.1562500    678.8408203
     13.5914087  11850.6269531    662.4875488  11967.2128906      0.0000000  16449.7910156      5.2998343  13277.7675781    677.9528809
     13.6033964  11265.3261719    666.7983398  14212.2265625      0.0000000  22789.7226563      5.3552351  14665.7929688    679.2631226
     13.6153851   7668.2548828    451.2264404   8073.7753906      0.0000000  17625.9765625      4.1418338   9676.3583984    456.6759644
     13.6273727   8889.6425781    523.7508545   9753.1074219      0.0000000  19914.0507813      4.6794963  11292.9453125    530.8143921
     13.6393604  13319.5722656    789.9858398  17763.9746094      0.0000000  25677.7500000      6.0338769  17524.0429688    806.5443726
     13.6513491  13300.8398438    788.8748169  17738.9980469      0.0000000  25641.6308594      6.0253897  17499.3984375    805.4100952
     13.6633368  14840.7480469    784.9489136  19929.1464844      0.0000000  30094.3300781      5.3153529  19339.8945313    799.4855957
     13.6753244  15700.8730469    825.3615112  22220.9335938      0.0000000  29768.5898438      5.2578197  20485.5976563    842.8482666
     13.6873131  15669.8320313    823.7296753  22177.0019531      0.0000000  29709.7324219      5.2474241  20445.0976563    841.1818848
     13.6993008  15214.9785156    806.4613647  20047.1054688      0.0000000  31553.4843750      5.5730734  19819.1816406    820.6516113
     13.7112885  15185.6054688    804.9044800  20008.4042969      0.0000000  31492.5683594      5.5623140  19780.9179688    819.0673218
     13.7232761  16165.5371094    801.6906128  17859.6953125      0.0000000  28040.4492188      6.0483069  18772.5585938    821.0891113
     13.7352648  16117.3554688    809.1075439  17024.0527344      0.0000000  29783.3691406      6.4242539  18868.7734375    826.7219238
     13.7472534  16087.8652344    807.6270752  16992.9042969      0.0000000  29728.8750000      6.4124994  18834.2500000    825.2092285
     13.7592411  16455.9277344    808.1477661  18814.3496094      0.0000000  27064.5175781      5.8377995  18986.5117188    829.2932129
     13.7712288  16431.4472656    806.9454346  18786.3593750      0.0000000  27024.2519531      5.8291140  18958.2636719    828.0594482
     13.7832165  15084.4257813    806.8533936  17954.8789063      0.0000000  25243.9316406      2.7827654  17637.9492188    824.4577637
     13.7952042  14530.0429688    775.0160522  18105.5703125      0.0000000  23003.1191406      2.5357494  17102.5117188    793.7042236
     13.8071928  14517.2949219    774.3360596  18089.6933594      0.0000000  22982.9257813      2.5335233  17087.5078125    793.0078735
     13.8191805  15111.7294922    809.3003540  17621.2109375      0.0000000  25882.7832031      2.8531895  17618.9199219    826.1547852
     13.8311691  15097.4296875    808.5345459  17604.5410156      0.0000000  25858.2851563      2.8504887  17602.2500000    825.3729858
     13.8431568  15082.4980469    807.7348633  17587.1328125      0.0000000  25832.7031250      2.8476686  17584.8398438    824.5567017
     13.8551445  18329.0703125    917.1647949  21526.1972656      0.0000000  30761.6855469      6.3926373  19175.4628906    932.8748779
     13.8671331  18307.1367188    916.0673218  21500.4394531      0.0000000  30724.8769531      6.3849878  19152.5156250    931.7586060
     13.8791208  15718.8339844    785.9395752  17918.3730469      0.0000000  27118.8730469      5.6356177  16366.9687500    798.4117432
     13.8911095  15690.0078125    784.4983521  17885.5078125      0.0000000  27069.1464844      5.6252847  16336.9550781    796.9475708
     13.9030972  15660.6074219    783.0283203  17851.9980469      0.0000000  27018.4179688      5.6147423  16306.3417969    795.4542236
     13.9150848  15781.1005859    772.6994629  18332.4062500      0.0000000  22605.2187500      3.2739437  17171.7519531    791.9240723
     13.9270725  15750.2460938    771.1886597  18296.5625000      0.0000000  22561.0214844      3.2675424  17138.1777344    790.3757324
     13.9390602  13980.8281250    684.3710938  16274.3486328      0.0000000  19975.2207031      2.8930373  15210.1093750    701.4731445
     13.9510489  13952.4101563    682.9799805  16241.2724609      0.0000000  19934.6113281      2.8871560  15179.1914063    700.0472412
     13.9630375  13923.6777344    681.5735474  16207.8261719      0.0000000  19893.5585938      2.8812103  15147.9326172    698.6056519
     13.9750252  14133.8974609    731.2445068  11388.8251953      0.0000000  15727.7919922      7.2125468  16282.1054688    746.2612915
     13.9870129  14109.2871094    729.9712524  11368.9980469      0.0000000  15700.4023438      7.1999860  16253.7539063    744.9619141
     13.9990005  12503.2304688    641.4600220  10519.2841797      0.0000000  13066.9599609      5.9923263  14420.6582031    656.1635742
     14.0109892  12482.6757813    640.4055176  10501.9912109      0.0000000  13045.4785156      5.9824748  14396.9521484    655.0848389
     14.0229769  12462.7714844    639.3843384  10485.2451172      0.0000000  13024.6757813      5.9729357  14373.9951172    654.0403442
     14.0349655   9041.4121094    577.8024902   3130.1398926      0.0000000  10233.7773438      3.6376381  10059.3330078    587.6501465
     14.0469532   9027.8691406    576.9370117   3125.4521484      0.0000000  10218.4453125      3.6321883  10044.2656250    586.7698975
     14.0589409   7831.5966797    502.8927002   2674.7431641      0.0000000   9052.2158203      3.2176468   8706.6513672    511.1033630
     14.0709286   7821.1293945    502.2204590   2671.1701660      0.0000000   9040.1083984      3.2133434   8695.0156250    510.4202271
     14.0829172   7810.9638672    501.5677490   2667.6970215      0.0000000   9028.3642578      3.2091689   8683.7128906    509.7568054
     14.0949049   3679.8159180    416.4385986    766.0964355      0.0000000   2035.7071533      2.6610124   4261.1162109    425.2207031
     14.1068935   3675.1611328    415.9118347    765.1272583      0.0000000   2033.1328125      2.6576474   4255.7260742    424.6828613
     14.1188812   3601.0981445    407.3384094    750.2155762      0.0000000   1988.9189453      2.5998526   4170.5937500    415.9501953
     14.1308689   3710.5966797    420.2816772    771.5532837      0.0000000   2058.8132324      2.6912160   4295.5776367    429.1043091
     14.1428566   3705.8510742    419.7442017    770.5665894      0.0000000   2056.1801758      2.6877742   4290.0839844    428.5555420
     14.1548452   3662.0524902    405.6251526    785.6790771      0.0000000   1877.1396484      2.4537380   4269.4628906    415.1706238
     14.1668339   1686.2365723    406.7631226    218.1693878      0.0000000    497.7476501      3.4753668   1771.5446777    414.8667603
     14.1788216   1660.1220703    403.3778381    212.8208618      0.0000000    502.6075439      3.5092993   1741.1694336    411.0961914
     14.1908092   1657.0601807    402.6339111    212.4283295      0.0000000    501.6807251      3.5028281   1737.9581299    410.3380127
     14.2027969   1653.9263916    401.8724976    212.0265961      0.0000000    500.7320251      3.4962041   1734.6713867    409.5620117
     14.2147846   1908.5407715    470.3676453    240.1865997      0.0000000    606.4061279      4.2340407   1995.0297852    478.6500854
     14.2267733    947.5137329    469.0581970     27.4745235      0.0000000    180.1554413      3.8419392    956.8686523    476.6021118
     14.2387609    997.9807739    495.8544922     28.7777138      0.0000000    192.2089539      4.0989890   1007.9521484    503.6054688
     14.2507496    995.9427490    494.8419800     28.7189426      0.0000000    191.8165131      4.0906200   1005.8937988    502.5771484
     14.2627373    994.3397217    494.0454102     28.6727200      0.0000000    191.5076904      4.0840340   1004.2746582    501.7681274
     14.2747250    952.2403564    472.2616577     27.5352840      0.0000000    182.2248840      3.8860717    961.6981201    479.7504272
     14.2867136    571.0924072    469.9208984      0.0000000      0.0000000     53.1452599      3.2996578    593.4421387    479.2681885
     14.2987013    600.3717041    506.4191895      0.0000000      0.0000000     63.0867844      3.9169025    628.0309448    514.1709595
     14.3106899    599.6790771    505.8350220      0.0000000      0.0000000     63.0140305      3.9123852    627.3064575    513.5778198
     14.3226776    599.0179443    505.2773132      0.0000000      0.0000000     62.9445343      3.9080706    626.6148071    513.0115967
     14.3346653    671.7083130    565.1485596      0.0000000      0.0000000     69.7429581      4.3301678    702.1695557    574.0628662
     14.3466530    590.4604492    565.1684570      0.0000000      0.0000000     29.9355850      5.5236845    627.8347778    575.7648315
     14.3586407    519.5488892    493.5309448      0.0000000      0.0000000     25.0957432      4.6306415    551.7828369    503.8052673
     14.3706293    518.7127686    492.7366333      0.0000000      0.0000000     25.0553551      4.6231890    550.8948364    502.9944458
     14.3826180    503.1503906    475.8158569      0.0000000      0.0000000     23.5965919      4.3540196    533.9966431    486.3058472
     14.3946056    506.4628296    482.5942993      0.0000000      0.0000000     24.9578304      4.6051941    538.1436768    492.2324829
     14.4065933    480.8813171    482.0431519      0.0000000      0.0000000     11.3329659      5.2836804    514.7126465    492.3119507
     14.4185810    543.3771362    537.8333740      0.0000000      0.0000000     11.7152596      5.4619145    580.2364502    551.3542480
     14.4305696    542.6674805    537.1309814      0.0000000      0.0000000     11.6999636      5.4547830    579.4786987    550.6341553
     14.4425573    541.9826050    536.4530029      0.0000000      0.0000000     11.6851931      5.4478970    578.7473145    549.9392090
     14.4545460    480.3146973    478.6069336      0.0000000      0.0000000     10.8634186      5.0647669    513.5335693    489.6657715
     14.4665337    479.3554688    477.6511230      0.0000000      0.0000000     10.8417253      5.0546532    512.5079956    488.6878662
     14.4785213    454.6965942    470.2620850      0.0000000      0.0000000      6.3203063      6.3360157    491.4758911    479.5256348
     14.4905090    453.7546387    469.2878723      0.0000000      0.0000000      6.3072114      6.3228884    490.4577637    478.5322266
     14.5024977    452.8021851    468.3028259      0.0000000      0.0000000      6.2939739      6.3096180    489.4282227    477.5277710
     14.5144854    446.1321411    458.0172119      0.0000000      0.0000000      5.8884821      5.9031181    481.5062561    468.0225830
     14.5264740    445.1828613    457.0426636      0.0000000      0.0000000      5.8759522      5.8905573    480.4816895    467.0267334
     14.5384617    407.1447144    418.3192139      0.0000000      0.0000000      5.1355901      3.8320744    438.9554749    425.8286133
     14.5504494    406.3540344    417.5068665      0.0000000      0.0000000      5.1256166      3.8246324    438.1030273    425.0016785
     14.5624371    405.7580566    416.8945313      0.0000000      0.0000000      5.1181006      3.8190241    437.4604797    424.3783569
     14.5744257    425.1679077    437.9592285      0.0000000      0.0000000      5.4638171      4.0769911    458.5914612    445.4601440
     14.5864143    424.5893555    437.3632202      0.0000000      0.0000000      5.4563799      4.0714412    457.9674072    444.8539429
     14.5984020    436.9788208    448.7810059      0.0000000      0.0000000      3.2699921      4.4526548    469.4612427    457.9251709
     14.6103897    436.4194946    448.2065735      0.0000000      0.0000000      3.2658067      4.4469557    468.8603516    457.3389893
     14.6223774    435.8743591    447.6466675      0.0000000      0.0000000      3.2617271      4.4414005    468.2746582    456.7677612
     14.6343651    367.9508057    377.8389282      0.0000000      0.0000000      2.7507663      3.7456398    395.2921753    385.5537415
     14.6463537    367.4763184    377.3516846      0.0000000      0.0000000      2.7472184      3.7408087    394.7824402    385.0565796
